Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount, Discounted Unit Price,Profit,Profit Margin,Lead Time,Delivery Status
4176,CA-2012-154340,29/11/2012 00:00,30/11/2012 00:00,First Class,EK-13795,Eileen Kiefer,Home Office,United States,Santa Ana,California,West,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2,0,28.15,15.764,0.28,1,Early
4177,CA-2011-128846,07/04/2011 00:00,12/04/2011 00:00,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Columbia,South Carolina,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,629.95,5,0,125.99,163.787,0.26,5,Late
4178,CA-2011-128846,07/04/2011 00:00,12/04/2011 00:00,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Columbia,South Carolina,South,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,122.97,3,0,40.99,60.2553,0.49,5,Late
4179,CA-2013-148593,17/06/2013 00:00,19/06/2013 00:00,Second Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,West,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",46.35,5,0,9.27,21.7845,0.47,2,On - time
4180,US-2014-119039,07/03/2014 00:00,11/03/2014 00:00,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,San Francisco,California,West,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,14.976,9,0.2,1.664,5.4288,0.3625,4,On - time
4181,CA-2014-128426,08/10/2014 00:00,12/10/2014 00:00,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Houston,Texas,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,4.24,5,0.8,0.848,-6.36,-1.5,4,On - time
4182,US-2014-136868,07/10/2014 00:00,13/10/2014 00:00,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,East,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,319.96,4,0,79.99,115.1856,0.36,6,Late
4183,US-2014-136868,07/10/2014 00:00,13/10/2014 00:00,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,East,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",17.04,3,0,5.68,7.668,0.45,6,Late
4184,US-2014-136868,07/10/2014 00:00,13/10/2014 00:00,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,East,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3,0,114.97,10.3473,0.03,6,Late
4185,CA-2013-143749,06/12/2013 00:00,08/12/2013 00:00,First Class,AG-10300,Aleksandra Gannaway,Corporate,United States,Franklin,Massachusetts,East,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,81.94,1,0,81.94,20.485,0.25,2,On - time
4186,CA-2013-111493,22/10/2013 00:00,23/10/2013 00:00,First Class,CM-12160,Charles McCrossin,Consumer,United States,Baltimore,Maryland,East,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,0,16.36,9.816,0.1,1,Early
4187,CA-2014-112536,19/05/2014 00:00,24/05/2014 00:00,Standard Class,SG-20890,Susan Gilcrest,Corporate,United States,Mcallen,Texas,Central,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",6.874,7,0.8,0.982,-10.6547,-1.55,5,Late
4188,CA-2014-112536,19/05/2014 00:00,24/05/2014 00:00,Standard Class,SG-20890,Susan Gilcrest,Corporate,United States,Mcallen,Texas,Central,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",1.996,1,0.8,1.996,-3.2934,-1.65,5,Late
4189,CA-2014-112536,19/05/2014 00:00,24/05/2014 00:00,Standard Class,SG-20890,Susan Gilcrest,Corporate,United States,Mcallen,Texas,Central,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,8.928,2,0.2,4.464,0.6696,0.075,5,Late
4190,CA-2013-157714,27/09/2013 00:00,02/10/2013 00:00,Second Class,CS-12175,Charles Sheldon,Corporate,United States,Iowa City,Iowa,Central,OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),9.99,1,0,9.99,4.4955,0.45,5,Late
4191,CA-2014-166709,18/11/2014 00:00,23/11/2014 00:00,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Newark,Delaware,East,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,10499.97,3,0,3499.99,5039.9856,0.48,5,Late
4192,CA-2012-129392,08/07/2012 00:00,08/07/2012 00:00,Same Day,DM-13015,Darrin Martin,Consumer,United States,Houston,Texas,Central,OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,21.12,5,0.2,4.224,6.6,0.3125,0,Early
4193,CA-2012-150875,16/11/2012 00:00,20/11/2012 00:00,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Boise,Idaho,West,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,696.42,2,0,348.21,160.1766,0.23,4,On - time
4194,CA-2012-150875,16/11/2012 00:00,20/11/2012 00:00,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Boise,Idaho,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,304.776,3,0.2,101.592,22.8582,0.075,4,On - time
4195,CA-2012-154200,18/06/2012 00:00,22/06/2012 00:00,Standard Class,BG-11740,Bruce Geld,Consumer,United States,San Diego,California,West,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",51.98,2,0,25.99,15.0742,0.29,4,On - time
4196,CA-2013-124233,09/04/2013 00:00,15/04/2013 00:00,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Los Angeles,California,West,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",24.7,5,0,4.94,10.374,0.42,6,Late
4197,US-2012-134271,18/04/2012 00:00,23/04/2012 00:00,Second Class,RF-19735,Roland Fjeld,Consumer,United States,New York City,New York,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,21.93,3,0,7.31,10.3071,0.47,5,Late
4198,US-2013-161683,04/12/2013 00:00,09/12/2013 00:00,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,394.816,4,0.2,98.704,93.7688,0.2375,5,Late
4199,US-2013-161683,04/12/2013 00:00,09/12/2013 00:00,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",18.192,4,0.7,4.548,-14.5536,-0.8,5,Late
4200,CA-2012-143105,10/12/2012 00:00,10/12/2012 00:00,Same Day,MA-17560,Matt Abelman,Home Office,United States,New York City,New York,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,7.31,1,0,7.31,3.4357,0.47,0,Early
4201,CA-2012-143105,10/12/2012 00:00,10/12/2012 00:00,Same Day,MA-17560,Matt Abelman,Home Office,United States,New York City,New York,East,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,799.984,2,0.2,399.992,249.995,0.3125,0,Early
4202,CA-2012-143105,10/12/2012 00:00,10/12/2012 00:00,Same Day,MA-17560,Matt Abelman,Home Office,United States,New York City,New York,East,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",41.28,6,0,6.88,18.9888,0.46,0,Early
4203,CA-2012-143105,10/12/2012 00:00,10/12/2012 00:00,Same Day,MA-17560,Matt Abelman,Home Office,United States,New York City,New York,East,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,184.66,7,0,26.38,84.9436,0.46,0,Early
4204,CA-2011-145387,31/10/2011 00:00,02/11/2011 00:00,Second Class,AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,East,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,49.25,5,0,9.85,18.715,0.38,2,On - time
4205,CA-2011-145387,31/10/2011 00:00,02/11/2011 00:00,Second Class,AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,East,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",10.16,2,0,5.08,4.7752,0.47,2,On - time
4206,CA-2011-145387,31/10/2011 00:00,02/11/2011 00:00,Second Class,AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,East,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2,0,7.38,4.2804,0.29,2,On - time
4207,CA-2011-145387,31/10/2011 00:00,02/11/2011 00:00,Second Class,AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,East,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,34.08,2,0,17.04,15.6768,0.46,2,On - time
4208,CA-2011-145387,31/10/2011 00:00,02/11/2011 00:00,Second Class,AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,East,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,17.67,3,0,5.89,7.7748,0.44,2,On - time
4209,CA-2011-145387,31/10/2011 00:00,02/11/2011 00:00,Second Class,AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,East,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,1604.9,5,0,320.98,481.47,0.3,2,On - time
4210,CA-2011-145387,31/10/2011 00:00,02/11/2011 00:00,Second Class,AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",385.686,1,0.3,385.686,-60.6078,-0.157142857,2,On - time
4211,CA-2014-109715,10/12/2014 00:00,15/12/2014 00:00,Standard Class,AH-10585,Angele Hood,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,15.984,2,0.2,7.992,4.995,0.3125,5,Late
4212,CA-2011-166457,05/05/2011 00:00,09/05/2011 00:00,Second Class,PF-19120,Peter Fuller,Consumer,United States,Richmond,Kentucky,South,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",9.42,3,0,3.14,4.239,0.45,4,On - time
4213,CA-2011-166457,05/05/2011 00:00,09/05/2011 00:00,Second Class,PF-19120,Peter Fuller,Consumer,United States,Richmond,Kentucky,South,OFF-AR-10003651,Office Supplies,Art,Newell 350,6.56,2,0,3.28,1.9024,0.29,4,On - time
4214,CA-2011-166457,05/05/2011 00:00,09/05/2011 00:00,Second Class,PF-19120,Peter Fuller,Consumer,United States,Richmond,Kentucky,South,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,24.56,2,0,12.28,11.5432,0.47,4,On - time
4215,CA-2013-164637,05/03/2013 00:00,09/03/2013 00:00,Standard Class,RD-19480,Rick Duston,Consumer,United States,Mishawaka,Indiana,Central,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",128.4,3,0,42.8,64.2,0.5,4,On - time
4216,CA-2011-103590,30/11/2011 00:00,04/12/2011 00:00,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Mount Vernon,New York,East,OFF-EN-10004007,Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes,62.28,4,0,15.57,29.2716,0.47,4,On - time
4217,CA-2012-111234,18/02/2012 00:00,22/02/2012 00:00,Standard Class,AB-10600,Ann Blume,Corporate,United States,Los Angeles,California,West,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,9.24,3,0,3.08,4.4352,0.48,4,On - time
4218,CA-2014-149881,02/04/2014 00:00,04/04/2014 00:00,First Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,West,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",482.664,8,0.15,60.333,85.176,0.176470588,2,On - time
4219,CA-2014-149881,02/04/2014 00:00,04/04/2014 00:00,First Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,West,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,4799.984,2,0.2,2399.992,359.9988,0.075,2,On - time
4220,CA-2014-134565,12/06/2014 00:00,14/06/2014 00:00,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,West,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,37.94,2,0,18.97,18.2112,0.48,2,On - time
4221,CA-2014-134565,12/06/2014 00:00,14/06/2014 00:00,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,West,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",18.288,6,0.2,3.048,6.6294,0.3625,2,On - time
4222,CA-2014-134565,12/06/2014 00:00,14/06/2014 00:00,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,West,TEC-MA-10001570,Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone,385.8,5,0.2,77.16,130.2075,0.3375,2,On - time
4223,CA-2014-134565,12/06/2014 00:00,14/06/2014 00:00,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",102.96,2,0,51.48,1.0296,0.01,2,On - time
4224,CA-2014-134565,12/06/2014 00:00,14/06/2014 00:00,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,West,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,174.42,3,0,58.14,41.8608,0.24,2,On - time
4225,CA-2013-108644,01/10/2013 00:00,04/10/2013 00:00,First Class,SJ-20215,Sarah Jordon,Consumer,United States,Quincy,Illinois,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",1.964,2,0.8,0.982,-3.2406,-1.65,3,On - time
4226,US-2011-102631,13/12/2011 00:00,17/12/2011 00:00,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Chicago,Illinois,Central,FUR-FU-10003930,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,94.428,3,0.6,31.476,-42.4926,-0.45,4,On - time
4227,CA-2014-120327,12/11/2014 00:00,17/11/2014 00:00,Standard Class,WB-21850,William Brown,Consumer,United States,Urbandale,Iowa,Central,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92,4,0,11.48,21.5824,0.47,5,Late
4228,CA-2012-154970,05/01/2012 00:00,10/01/2012 00:00,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Seattle,Washington,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,61.584,1,0.2,61.584,-6.9282,-0.1125,5,Late
4229,CA-2013-113803,25/03/2013 00:00,27/03/2013 00:00,First Class,VG-21805,Vivek Grady,Corporate,United States,Richmond,Indiana,Central,OFF-PA-10001994,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",22.48,1,0,22.48,10.3408,0.46,2,On - time
4230,CA-2014-100223,06/07/2014 00:00,11/07/2014 00:00,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,Central,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",332.028,9,0.6,36.892,-348.6294,-1.05,5,Late
4231,CA-2014-100223,06/07/2014 00:00,11/07/2014 00:00,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,Central,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",11.394,9,0.8,1.266,-17.6607,-1.55,5,Late
4232,CA-2014-100223,06/07/2014 00:00,11/07/2014 00:00,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,Central,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,15.552,3,0.2,5.184,5.6376,0.3625,5,Late
4233,CA-2014-100223,06/07/2014 00:00,11/07/2014 00:00,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,Central,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,31.104,6,0.2,5.184,11.2752,0.3625,5,Late
4234,CA-2014-100223,06/07/2014 00:00,11/07/2014 00:00,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,Central,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,6.316,1,0.8,6.316,-10.4214,-1.65,5,Late
4235,CA-2011-168823,21/09/2011 00:00,24/09/2011 00:00,First Class,MA-17560,Matt Abelman,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",11.352,3,0.2,3.784,4.1151,0.3625,3,On - time
4236,CA-2011-168823,21/09/2011 00:00,24/09/2011 00:00,First Class,MA-17560,Matt Abelman,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-LA-10004425,Office Supplies,Labels,Staples,20.808,9,0.2,2.312,7.0227,0.3375,3,On - time
4237,CA-2013-162404,24/07/2013 00:00,28/07/2013 00:00,Standard Class,NF-18475,Neil Französisch,Home Office,United States,Rockford,Illinois,Central,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",11.416,4,0.8,2.854,-18.8364,-1.65,4,On - time
4238,CA-2014-104024,30/08/2014 00:00,04/09/2014 00:00,Second Class,MD-17860,Michael Dominguez,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AR-10001972,Office Supplies,Art,Newell 323,9.408,7,0.2,1.344,0.7056,0.075,5,Late
4239,CA-2014-147144,27/03/2014 00:00,29/03/2014 00:00,First Class,MZ-17335,Maria Zettner,Home Office,United States,Seattle,Washington,West,OFF-AR-10004587,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",19.83,1,0,19.83,5.949,0.3,2,On - time
4240,CA-2014-158673,30/12/2014 00:00,05/01/2015 00:00,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Grand Rapids,Michigan,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,209.7,2,0,104.85,100.656,0.48,6,Late
4241,CA-2011-133704,20/09/2011 00:00,26/09/2011 00:00,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Los Angeles,California,West,OFF-AP-10001366,Office Supplies,Appliances,Staples,43.92,4,0,10.98,11.8584,0.27,6,Late
4242,CA-2011-133704,20/09/2011 00:00,26/09/2011 00:00,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Los Angeles,California,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,20.232,3,0.2,6.744,6.5754,0.325,6,Late
4243,CA-2013-159142,05/04/2013 00:00,06/04/2013 00:00,First Class,ME-17320,Maria Etezadi,Home Office,United States,Springfield,Virginia,South,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0,49.99,5.9988,0.04,1,Early
4244,CA-2013-159142,05/04/2013 00:00,06/04/2013 00:00,First Class,ME-17320,Maria Etezadi,Home Office,United States,Springfield,Virginia,South,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",27.81,3,0,9.27,13.0707,0.47,1,Early
4245,CA-2011-138436,26/03/2011 00:00,30/03/2011 00:00,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Los Angeles,California,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,66.3,3,0,22.1,8.619,0.13,4,On - time
4246,CA-2014-117702,29/11/2014 00:00,05/12/2014 00:00,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Baltimore,Maryland,East,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,1.64,1,0,1.64,0.738,0.45,6,Late
4247,CA-2014-117702,29/11/2014 00:00,05/12/2014 00:00,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Baltimore,Maryland,East,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2,5,0,209.84,272.792,0.26,6,Late
4248,CA-2014-117702,29/11/2014 00:00,05/12/2014 00:00,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Baltimore,Maryland,East,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",20.9,5,0,4.18,7.524,0.36,6,Late
4249,CA-2013-157336,02/12/2013 00:00,06/12/2013 00:00,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Fairfield,Connecticut,East,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",88.08,6,0,14.68,40.5168,0.46,4,On - time
4250,CA-2013-157336,02/12/2013 00:00,06/12/2013 00:00,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Fairfield,Connecticut,East,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,751.92,4,0,187.98,150.384,0.2,4,On - time
4251,CA-2011-168130,19/09/2011 00:00,19/09/2011 00:00,Same Day,BS-11365,Bill Shonely,Corporate,United States,New York City,New York,East,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,887.103,7,0.1,126.729,177.4206,0.2,0,Early
4252,CA-2012-155068,23/10/2012 00:00,23/10/2012 00:00,Same Day,RA-19285,Ralph Arnett,Consumer,United States,Lakeland,Florida,South,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,55.944,7,0.2,7.992,-13.2867,-0.2375,0,Early
4253,CA-2012-155068,23/10/2012 00:00,23/10/2012 00:00,Same Day,RA-19285,Ralph Arnett,Consumer,United States,Lakeland,Florida,South,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,10.688,2,0.2,5.344,2.2712,0.2125,0,Early
4254,CA-2012-155068,23/10/2012 00:00,23/10/2012 00:00,Same Day,RA-19285,Ralph Arnett,Consumer,United States,Lakeland,Florida,South,TEC-PH-10004924,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",11.824,2,0.2,5.912,1.0346,0.0875,0,Early
4255,CA-2014-163160,14/10/2014 00:00,17/10/2014 00:00,First Class,TS-21610,Troy Staebel,Consumer,United States,Freeport,Illinois,Central,OFF-PA-10003127,Office Supplies,Paper,Staples,63.312,3,0.2,21.104,20.5764,0.325,3,On - time
4256,CA-2014-163160,14/10/2014 00:00,17/10/2014 00:00,First Class,TS-21610,Troy Staebel,Consumer,United States,Freeport,Illinois,Central,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,96.784,4,0.8,24.196,-145.176,-1.5,3,On - time
4257,CA-2014-163160,14/10/2014 00:00,17/10/2014 00:00,First Class,TS-21610,Troy Staebel,Consumer,United States,Freeport,Illinois,Central,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,10.476,3,0.6,3.492,-6.8094,-0.65,3,On - time
4258,CA-2012-101924,04/09/2012 00:00,09/09/2012 00:00,Standard Class,KB-16585,Ken Black,Corporate,United States,Medford,Oregon,West,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",9.762,2,0.7,4.881,-6.8334,-0.7,5,Late
4259,CA-2013-124793,15/03/2013 00:00,17/03/2013 00:00,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Seattle,Washington,West,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",196.784,2,0.2,98.392,-22.1382,-0.1125,2,On - time
4260,CA-2014-118367,29/10/2014 00:00,03/11/2014 00:00,Second Class,LO-17170,Lori Olson,Corporate,United States,New York City,New York,East,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",47.98,2,0,23.99,23.99,0.5,5,Late
4261,CA-2014-164819,16/10/2014 00:00,20/10/2014 00:00,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Fairfield,Connecticut,East,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,13.05,5,0,2.61,6.003,0.46,4,On - time
4262,CA-2014-158344,08/08/2014 00:00,12/08/2014 00:00,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,Moorhead,Minnesota,Central,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,63.96,4,0,15.99,19.8276,0.31,4,On - time
4263,CA-2014-123351,22/09/2014 00:00,26/09/2014 00:00,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Columbus,Georgia,South,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,80.48,1,0,80.48,24.144,0.3,4,On - time
4264,CA-2014-110429,04/11/2014 00:00,09/11/2014 00:00,Standard Class,DM-13015,Darrin Martin,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",11.673,3,0.7,3.891,-7.782,-0.666666667,5,Late
4265,US-2013-131611,06/11/2013 00:00,10/11/2013 00:00,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,Central,FUR-TA-10002774,Furniture,Tables,Laminate Occasional Tables,863.128,8,0.3,107.891,-160.2952,-0.185714286,4,On - time
4266,US-2013-131611,06/11/2013 00:00,10/11/2013 00:00,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.564,3,0.8,1.188,-6.237,-1.75,4,On - time
4267,US-2013-131611,06/11/2013 00:00,10/11/2013 00:00,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,Central,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,956.6648,7,0.32,136.6664,-225.0976,-0.235294118,4,On - time
4268,US-2013-131611,06/11/2013 00:00,10/11/2013 00:00,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,12.588,3,0.8,4.196,-20.1408,-1.6,4,On - time
4269,US-2013-131611,06/11/2013 00:00,10/11/2013 00:00,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,Central,TEC-AC-10004001,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,171.96,5,0.2,34.392,45.1395,0.2625,4,On - time
